LR,Ep_timesteps,Up_timesteps,Batch_Epochs,Eval Episodes,Action_std,Date,Hour,N_Training,T_seconds,Avg_reward,Solved Avg,Avg_length,Total Episodes,Total Timesteps,ETF
0.0005,1000,5000,10,40,0.10000000149011612,11/02/2021,00:19:43,5,72.22288632392883,-21.008512148106014,0.0,60.325,455,25657,8.004704158504804
0.0005,1000,5000,10,40,0.10000000149011612,11/02/2021,00:20:53,10,142.34762358665466,-21.0301910049284,0.0,53.825,898,51219,7.8686604219675065
0.0005,1000,5000,10,40,0.10000000149011612,11/02/2021,00:22:04,15,213.41919994354248,-21.180022121505505,0.0,65.525,1327,76929,7.84513198154944
0.0005,1000,5000,10,40,0.10000000149011612,11/02/2021,00:23:23,20,291.76476860046387,-21.091355264135167,0.0,71.9,1746,102549,8.023531220886442
0.0005,1000,5000,10,40,0.10000000149011612,11/02/2021,00:24:33,25,362.6184000968933,-21.37775131120238,0.0,63.325,2152,128245,7.957459518180953
0.0005,1000,5000,10,40,0.10000000149011612,11/02/2021,00:25:47,30,436.1871464252472,-21.147726396450093,0.0,68.65,2539,153837,7.956376742455695
0.0005,1000,5000,10,40,0.10000000149011612,11/02/2021,00:27:00,35,508.93736815452576,-21.272839622441175,0.0,66.3,2914,179846,7.936999475889736
0.0005,1000,5000,10,40,0.10000000149011612,11/02/2021,00:28:13,40,581.957038640976,-21.323054364691423,0.0,69.1,3290,206039,7.921081959605217
0.0005,1000,5000,10,40,0.10000000149011612,11/02/2021,00:29:31,45,660.1214385032654,-21.401265964257657,0.0,98.15,3642,232022,7.966280353731579
0.0005,1000,5000,10,40,0.10000000149011612,11/02/2021,00:30:49,50,737.7809045314789,-21.476484791022067,0.0,75.575,3990,258197,7.992626486023267
0.0005,1000,5000,10,40,0.10000000149011612,11/02/2021,00:31:59,55,808.7016305923462,-21.460683296740235,0.0,73.75,4331,284102,7.94406402044224
0.0005,1000,5000,10,40,0.10000000149011612,11/02/2021,00:33:13,60,882.707109451294,-21.288653710827667,0.0,76.425,4650,310069,7.928017608103929
